# Energies for Configuration 'IceVII'.
# All values in kJ/mol.

# Iteration   Total         Inter         Bond          Angle         Torsion      Improper    Gradient      S?

        1202  -6.942673e+04  -8.358821e+04  8.309800e+03  5.851678e+03  0.000000e+00  0.000000e+00  4.396254e+01  true
        1203  -6.938068e+04  -8.341478e+04  8.181664e+03  5.852434e+03  0.000000e+00  0.000000e+00  4.777460e+01  true
        1204  -6.936028e+04  -8.320377e+04  8.016483e+03  5.827013e+03  0.000000e+00  0.000000e+00  5.032371e+01  true
        1205  -6.921780e+04  -8.308568e+04  8.170311e+03  5.697569e+03  0.000000e+00  0.000000e+00  5.242049e+01  true
        1206  -6.920177e+04  -8.349650e+04  8.316016e+03  5.978719e+03  0.000000e+00  0.000000e+00  4.495296e+01  true
        1207  -6.915199e+04  -8.339439e+04  8.353751e+03  5.888645e+03  0.000000e+00  0.000000e+00  3.149556e+01  true
        1208  -6.945423e+04  -8.342197e+04  8.220064e+03  5.747676e+03  0.000000e+00  0.000000e+00  6.694913e-02  true
        1209  -6.942657e+04  -8.346031e+04  8.307283e+03  5.726448e+03  0.000000e+00  0.000000e+00  -1.226999e+01  true
        1210  -6.914024e+04  -8.345174e+04  8.659932e+03  5.651564e+03  0.000000e+00  0.000000e+00  6.657385e+00  true
        1211  -6.923658e+04  -8.350607e+04  8.493534e+03  5.775955e+03  0.000000e+00  0.000000e+00  1.456596e+01  true
        1212  -6.920646e+04  -8.342915e+04  8.438383e+03  5.784306e+03  0.000000e+00  0.000000e+00  1.118147e+01  true
        1213  -6.917073e+04  -8.330712e+04  8.325822e+03  5.810572e+03  0.000000e+00  0.000000e+00  1.014596e+01  true
        1214  -6.924032e+04  -8.331871e+04  8.409328e+03  5.669054e+03  0.000000e+00  0.000000e+00  4.129934e+00  true
        1215  -6.916925e+04  -8.292800e+04  8.235762e+03  5.522995e+03  0.000000e+00  0.000000e+00  1.003555e+01  true
        1216  -6.922635e+04  -8.299230e+04  8.348505e+03  5.417444e+03  0.000000e+00  0.000000e+00  1.330665e+01  true
        1217  -6.945867e+04  -8.298800e+04  8.099305e+03  5.430027e+03  0.000000e+00  0.000000e+00  7.522109e+00  true
        1218  -6.949315e+04  -8.290453e+04  8.020206e+03  5.391172e+03  0.000000e+00  0.000000e+00  -1.657551e+01  true
        1219  -6.945719e+04  -8.297491e+04  8.127288e+03  5.390434e+03  0.000000e+00  0.000000e+00  -3.639571e+01  true
        1220  -6.926151e+04  -8.305678e+04  8.304748e+03  5.490514e+03  0.000000e+00  0.000000e+00  -2.608312e+01  true
        1221  -6.919700e+04  -8.317353e+04  8.418910e+03  5.557613e+03  0.000000e+00  0.000000e+00  -1.720443e+01  true
        1222  -6.921289e+04  -8.325101e+04  8.329400e+03  5.708714e+03  0.000000e+00  0.000000e+00  -7.664138e+00  true
        1223  -6.934732e+04  -8.323841e+04  8.109363e+03  5.781730e+03  0.000000e+00  0.000000e+00  -2.995831e+00  true
        1224  -6.933283e+04  -8.337364e+04  8.227862e+03  5.812948e+03  0.000000e+00  0.000000e+00  -3.660683e-02  true
        1225  -6.934843e+04  -8.344160e+04  8.215894e+03  5.877273e+03  0.000000e+00  0.000000e+00  7.931447e+00  true
        1226  -6.913245e+04  -8.331156e+04  8.375035e+03  5.804069e+03  0.000000e+00  0.000000e+00  2.604514e+01  true
        1227  -6.912327e+04  -8.295166e+04  8.221485e+03  5.606906e+03  0.000000e+00  0.000000e+00  2.803363e+01  true
        1228  -6.924934e+04  -8.315006e+04  8.292185e+03  5.608535e+03  0.000000e+00  0.000000e+00  1.678115e+01  true
        1229  -6.917504e+04  -8.290654e+04  8.133406e+03  5.598096e+03  0.000000e+00  0.000000e+00  9.024231e+00  true
        1230  -6.933558e+04  -8.300019e+04  8.111283e+03  5.553328e+03  0.000000e+00  0.000000e+00  2.135309e+00  true
        1231  -6.931783e+04  -8.303891e+04  8.157075e+03  5.564000e+03  0.000000e+00  0.000000e+00  1.412852e+00  true
        1232  -6.921608e+04  -8.299654e+04  8.058576e+03  5.721889e+03  0.000000e+00  0.000000e+00  6.645935e+00  true
        1233  -6.924628e+04  -8.309677e+04  8.126004e+03  5.724487e+03  0.000000e+00  0.000000e+00  1.308416e+00  true
        1234  -6.908956e+04  -8.276751e+04  7.972860e+03  5.705091e+03  0.000000e+00  0.000000e+00  4.260753e+00  true
        1235  -6.902804e+04  -8.275481e+04  7.903074e+03  5.823697e+03  0.000000e+00  0.000000e+00  6.579955e+00  true
        1236  -6.927055e+04  -8.275395e+04  7.758946e+03  5.724455e+03  0.000000e+00  0.000000e+00  6.186130e+00  true
        1237  -6.932570e+04  -8.319993e+04  8.015823e+03  5.858408e+03  0.000000e+00  0.000000e+00  5.070293e+00  true
        1238  -6.920351e+04  -8.304072e+04  7.880330e+03  5.956881e+03  0.000000e+00  0.000000e+00  4.667954e+00  true
        1239  -6.929717e+04  -8.305314e+04  7.912356e+03  5.843617e+03  0.000000e+00  0.000000e+00  3.555177e+00  true
        1240  -6.927621e+04  -8.315882e+04  8.016959e+03  5.865653e+03  0.000000e+00  0.000000e+00  -5.636812e+00  true
        1241  -6.928524e+04  -8.324979e+04  8.226740e+03  5.737805e+03  0.000000e+00  0.000000e+00  -1.485814e+01  true
        1242  -6.929126e+04  -8.311651e+04  8.235655e+03  5.589593e+03  0.000000e+00  0.000000e+00  -1.801908e+01  true
        1243  -6.940482e+04  -8.333462e+04  8.226262e+03  5.703547e+03  0.000000e+00  0.000000e+00  -2.847622e+01  true
        1244  -6.954766e+04  -8.342853e+04  8.282285e+03  5.598578e+03  0.000000e+00  0.000000e+00  -3.435500e+01  true
        1245  -6.939301e+04  -8.335573e+04  8.408684e+03  5.554037e+03  0.000000e+00  0.000000e+00  -2.214402e+01  true
        1246  -6.925754e+04  -8.348802e+04  8.539739e+03  5.690743e+03  0.000000e+00  0.000000e+00  -1.428736e+01  true
        1247  -6.960853e+04  -8.360169e+04  8.299637e+03  5.693521e+03  0.000000e+00  0.000000e+00  -2.940999e+01  true
        1248  -6.944021e+04  -8.346636e+04  8.302214e+03  5.723935e+03  0.000000e+00  0.000000e+00  -2.377721e+01  true
        1249  -6.925052e+04  -8.339010e+04  8.321226e+03  5.818354e+03  0.000000e+00  0.000000e+00  -1.117266e+01  true
        1250  -6.926646e+04  -8.322209e+04  8.129995e+03  5.825639e+03  0.000000e+00  0.000000e+00  1.394439e+00  true
        1251  -6.926115e+04  -8.314467e+04  8.123111e+03  5.760414e+03  0.000000e+00  0.000000e+00  1.353100e+01  true
        1252  -6.939520e+04  -8.347482e+04  8.337606e+03  5.742016e+03  0.000000e+00  0.000000e+00  1.766237e+01  true
        1253  -6.961735e+04  -8.360173e+04  8.206454e+03  5.777923e+03  0.000000e+00  0.000000e+00  3.365885e+00  true
        1254  -6.945836e+04  -8.364817e+04  8.284096e+03  5.905714e+03  0.000000e+00  0.000000e+00  -9.205441e+00  true
        1255  -6.941921e+04  -8.357702e+04  8.254918e+03  5.902890e+03  0.000000e+00  0.000000e+00  -1.041368e+01  true
        1256  -6.976575e+04  -8.380549e+04  8.074850e+03  5.964887e+03  0.000000e+00  0.000000e+00  -2.117503e+01  true
        1257  -6.974716e+04  -8.365752e+04  8.128600e+03  5.781756e+03  0.000000e+00  0.000000e+00  -4.816206e+01  true
        1258  -6.958612e+04  -8.331350e+04  8.016210e+03  5.711178e+03  0.000000e+00  0.000000e+00  -5.346267e+01  true
        1259  -6.968190e+04  -8.344629e+04  7.994033e+03  5.770352e+03  0.000000e+00  0.000000e+00  -4.957377e+01  true
        1260  -6.961887e+04  -8.337419e+04  8.031000e+03  5.724325e+03  0.000000e+00  0.000000e+00  -3.808000e+01  true
        1261  -6.939351e+04  -8.330076e+04  8.294733e+03  5.612516e+03  0.000000e+00  0.000000e+00  -9.668093e+00  true
        1262  -6.947383e+04  -8.348225e+04  8.329437e+03  5.678990e+03  0.000000e+00  0.000000e+00  7.030526e+00  true
        1263  -6.926007e+04  -8.337638e+04  8.502340e+03  5.613970e+03  0.000000e+00  0.000000e+00  2.153157e+01  true
        1264  -6.936999e+04  -8.336114e+04  8.322126e+03  5.669025e+03  0.000000e+00  0.000000e+00  3.630504e+01  true
        1265  -6.940321e+04  -8.349945e+04  8.290448e+03  5.805790e+03  0.000000e+00  0.000000e+00  5.080544e+01  true
        1266  -6.911009e+04  -8.330967e+04  8.315890e+03  5.883684e+03  0.000000e+00  0.000000e+00  5.799773e+01  true
        1267  -6.909794e+04  -8.337238e+04  8.482712e+03  5.791728e+03  0.000000e+00  0.000000e+00  5.914426e+01  true
        1268  -6.917716e+04  -8.333499e+04  8.405505e+03  5.752326e+03  0.000000e+00  0.000000e+00  5.883746e+01  true
        1269  -6.926661e+04  -8.310958e+04  8.148121e+03  5.694843e+03  0.000000e+00  0.000000e+00  4.230810e+01  true
        1270  -6.925778e+04  -8.319425e+04  8.176715e+03  5.759753e+03  0.000000e+00  0.000000e+00  2.542938e+01  true
        1271  -6.930601e+04  -8.310963e+04  8.161988e+03  5.641634e+03  0.000000e+00  0.000000e+00  1.656695e+01  true
        1272  -6.957501e+04  -8.330654e+04  7.968072e+03  5.763466e+03  0.000000e+00  0.000000e+00  -1.338302e+01  true
        1273  -6.949689e+04  -8.327317e+04  8.078592e+03  5.697689e+03  0.000000e+00  0.000000e+00  -2.359480e+01  true
        1274  -6.981699e+04  -8.331420e+04  7.875211e+03  5.621999e+03  0.000000e+00  0.000000e+00  -5.572496e+01  true
        1275  -7.007245e+04  -8.354279e+04  7.759871e+03  5.710470e+03  0.000000e+00  0.000000e+00  -9.858530e+01  false
        1276  -6.993374e+04  -8.344928e+04  7.852586e+03  5.662949e+03  0.000000e+00  0.000000e+00  -1.062266e+02  false
        1277  -7.011658e+04  -8.365633e+04  7.862229e+03  5.677520e+03  0.000000e+00  0.000000e+00  -1.130476e+02  false
        1278  -7.000870e+04  -8.358882e+04  7.784734e+03  5.795388e+03  0.000000e+00  0.000000e+00  -1.069177e+02  false
        1279  -6.965249e+04  -8.366231e+04  8.009917e+03  5.999902e+03  0.000000e+00  0.000000e+00  -7.724277e+01  false
        1280  -6.967043e+04  -8.350704e+04  8.071717e+03  5.764898e+03  0.000000e+00  0.000000e+00  -4.328021e+01  true
        1281  -6.949420e+04  -8.328007e+04  8.134919e+03  5.650947e+03  0.000000e+00  0.000000e+00  2.081194e+00  true
        1282  -6.936015e+04  -8.321250e+04  8.014403e+03  5.837942e+03  0.000000e+00  0.000000e+00  3.910220e+01  true
        1283  -6.952235e+04  -8.323188e+04  8.091541e+03  5.617990e+03  0.000000e+00  0.000000e+00  6.987994e+01  false
        1284  -6.965280e+04  -8.329282e+04  8.089517e+03  5.550505e+03  0.000000e+00  0.000000e+00  7.251063e+01  false
        1285  -6.957293e+04  -8.332021e+04  8.141854e+03  5.605424e+03  0.000000e+00  0.000000e+00  6.047702e+01  true
        1286  -6.967666e+04  -8.340470e+04  8.112201e+03  5.615837e+03  0.000000e+00  0.000000e+00  4.597801e+01  true
        1287  -6.956403e+04  -8.360581e+04  8.210773e+03  5.831006e+03  0.000000e+00  0.000000e+00  2.231663e+01  true
        1288  -6.974564e+04  -8.390222e+04  8.107109e+03  6.049475e+03  0.000000e+00  0.000000e+00  -1.075572e+01  true
        1289  -6.967325e+04  -8.371371e+04  8.150099e+03  5.890361e+03  0.000000e+00  0.000000e+00  -1.932069e+01  true
        1290  -6.970711e+04  -8.390096e+04  8.239847e+03  5.954002e+03  0.000000e+00  0.000000e+00  -3.067693e+01  true
        1291  -6.959531e+04  -8.369094e+04  8.059427e+03  6.036206e+03  0.000000e+00  0.000000e+00  -2.374208e+01  true
        1292  -6.951013e+04  -8.379617e+04  8.111178e+03  6.174868e+03  0.000000e+00  0.000000e+00  -1.998959e+00  true
        1293  -6.957734e+04  -8.372297e+04  8.167887e+03  5.977735e+03  0.000000e+00  0.000000e+00  7.082562e+00  true
        1294  -6.950875e+04  -8.366327e+04  8.037968e+03  6.116547e+03  0.000000e+00  0.000000e+00  1.187557e+01  true
        1295  -6.945741e+04  -8.368162e+04  8.298980e+03  5.925226e+03  0.000000e+00  0.000000e+00  2.304718e+01  true
        1296  -6.949643e+04  -8.375391e+04  8.423598e+03  5.833887e+03  0.000000e+00  0.000000e+00  2.377566e+01  true
        1297  -6.965241e+04  -8.366744e+04  8.261268e+03  5.753756e+03  0.000000e+00  0.000000e+00  2.131944e+01  true
        1298  -6.974548e+04  -8.354785e+04  8.313853e+03  5.488512e+03  0.000000e+00  0.000000e+00  2.751008e+00  true
        1299  -6.969575e+04  -8.346495e+04  8.225537e+03  5.543664e+03  0.000000e+00  0.000000e+00  -8.280507e+00  true
        1300  -6.966271e+04  -8.369302e+04  8.288393e+03  5.741912e+03  0.000000e+00  0.000000e+00  -1.949470e+01  true
        1301  -6.945487e+04  -8.338955e+04  8.147509e+03  5.787168e+03  0.000000e+00  0.000000e+00  -1.245721e+01  true
        1302  -6.943992e+04  -8.344108e+04  8.150471e+03  5.850690e+03  0.000000e+00  0.000000e+00  -6.275955e-01  true
        1303  -6.971421e+04  -8.349686e+04  7.909083e+03  5.873562e+03  0.000000e+00  0.000000e+00  -9.091460e+00  true
        1304  -6.961206e+04  -8.359349e+04  7.964868e+03  6.016564e+03  0.000000e+00  0.000000e+00  -5.751681e+00  true
        1305  -6.972252e+04  -8.370736e+04  7.988929e+03  5.995910e+03  0.000000e+00  0.000000e+00  -3.762250e+00  true
        1306  -6.968793e+04  -8.385139e+04  8.211882e+03  5.951576e+03  0.000000e+00  0.000000e+00  7.268471e-01  true
        1307  -6.944858e+04  -8.398594e+04  8.618749e+03  5.918606e+03  0.000000e+00  0.000000e+00  1.019345e+01  true
        1308  -6.982233e+04  -8.385239e+04  8.372570e+03  5.657488e+03  0.000000e+00  0.000000e+00  -9.401464e+00  true
        1309  -6.970990e+04  -8.355089e+04  8.018317e+03  5.822668e+03  0.000000e+00  0.000000e+00  -1.861688e+01  true
        1310  -6.973590e+04  -8.352604e+04  7.781655e+03  6.008481e+03  0.000000e+00  0.000000e+00  -2.687650e+01  true
        1311  -6.946515e+04  -8.340075e+04  8.157750e+03  5.777845e+03  0.000000e+00  0.000000e+00  -5.625196e+00  true
        1312  -6.930344e+04  -8.324669e+04  8.238148e+03  5.705105e+03  0.000000e+00  0.000000e+00  2.556849e+01  true
        1313  -6.941218e+04  -8.317011e+04  8.079148e+03  5.678784e+03  0.000000e+00  0.000000e+00  3.089023e+01  true
        1314  -6.951401e+04  -8.331788e+04  8.122816e+03  5.681059e+03  0.000000e+00  0.000000e+00  3.380682e+01  true
        1315  -6.944116e+04  -8.333530e+04  8.259858e+03  5.634284e+03  0.000000e+00  0.000000e+00  3.214439e+01  true
        1316  -6.938466e+04  -8.300680e+04  7.956262e+03  5.665875e+03  0.000000e+00  0.000000e+00  3.245929e+01  true
        1317  -6.917162e+04  -8.299616e+04  7.904151e+03  5.920386e+03  0.000000e+00  0.000000e+00  5.667531e+01  true
        1318  -6.934387e+04  -8.334093e+04  8.022291e+03  5.974767e+03  0.000000e+00  0.000000e+00  4.322246e+01  true
        1319  -6.945876e+04  -8.364133e+04  8.114546e+03  6.068028e+03  0.000000e+00  0.000000e+00  2.519869e+01  true
        1320  -6.953266e+04  -8.370054e+04  8.064568e+03  6.103311e+03  0.000000e+00  0.000000e+00  -1.633934e+00  true
        1321  -6.942082e+04  -8.367072e+04  8.224742e+03  6.025160e+03  0.000000e+00  0.000000e+00  -6.779904e+00  true
        1322  -6.955982e+04  -8.385152e+04  8.299739e+03  5.991971e+03  0.000000e+00  0.000000e+00  -9.263448e+00  true
        1323  -6.980070e+04  -8.392666e+04  8.105351e+03  6.020613e+03  0.000000e+00  0.000000e+00  -2.902810e+01  true
        1324  -6.966304e+04  -8.371790e+04  8.279706e+03  5.775156e+03  0.000000e+00  0.000000e+00  -4.336306e+01  true
        1325  -6.981498e+04  -8.357297e+04  8.211427e+03  5.546566e+03  0.000000e+00  0.000000e+00  -5.932273e+01  true
        1326  -6.965374e+04  -8.360392e+04  8.198625e+03  5.751553e+03  0.000000e+00  0.000000e+00  -5.819027e+01  true
        1327  -6.962917e+04  -8.334557e+04  8.178757e+03  5.537638e+03  0.000000e+00  0.000000e+00  -3.825301e+01  true
        1328  -6.965207e+04  -8.322001e+04  8.083432e+03  5.484503e+03  0.000000e+00  0.000000e+00  -2.550199e+01  true
        1329  -6.932903e+04  -8.337727e+04  8.345205e+03  5.703032e+03  0.000000e+00  0.000000e+00  9.461879e-01  true
        1330  -6.921019e+04  -8.328714e+04  8.326388e+03  5.750556e+03  0.000000e+00  0.000000e+00  2.737655e+01  true
        1331  -6.922789e+04  -8.347510e+04  8.489131e+03  5.758080e+03  0.000000e+00  0.000000e+00  5.638915e+01  true
        1332  -6.940052e+04  -8.339111e+04  8.059701e+03  5.930883e+03  0.000000e+00  0.000000e+00  6.438061e+01  true
        1333  -6.959425e+04  -8.366901e+04  8.098141e+03  5.976616e+03  0.000000e+00  0.000000e+00  4.381539e+01  true
        1334  -6.951744e+04  -8.341577e+04  7.979599e+03  5.918727e+03  0.000000e+00  0.000000e+00  3.411467e+01  true
        1335  -6.965619e+04  -8.332386e+04  8.058553e+03  5.609119e+03  0.000000e+00  0.000000e+00  4.951850e+00  true
        1336  -6.970177e+04  -8.336085e+04  7.992691e+03  5.666386e+03  0.000000e+00  0.000000e+00  -1.787310e+01  true
        1337  -6.950688e+04  -8.329266e+04  8.122846e+03  5.662941e+03  0.000000e+00  0.000000e+00  -2.784710e+01  true
        1338  -6.958874e+04  -8.342308e+04  8.126309e+03  5.708035e+03  0.000000e+00  0.000000e+00  -4.529550e+01  true
        1339  -6.941982e+04  -8.326314e+04  8.191707e+03  5.651619e+03  0.000000e+00  0.000000e+00  -3.276134e+01  true
        1340  -6.937520e+04  -8.341611e+04  8.365609e+03  5.675298e+03  0.000000e+00  0.000000e+00  -8.771093e+00  true
        1341  -6.931587e+04  -8.319516e+04  8.258400e+03  5.620895e+03  0.000000e+00  0.000000e+00  1.927621e+01  true
        1342  -6.939005e+04  -8.325133e+04  8.086824e+03  5.774458e+03  0.000000e+00  0.000000e+00  3.283454e+01  true
        1343  -6.944554e+04  -8.331315e+04  8.264262e+03  5.603350e+03  0.000000e+00  0.000000e+00  3.032450e+01  true
        1344  -6.944767e+04  -8.327278e+04  8.092922e+03  5.732191e+03  0.000000e+00  0.000000e+00  3.101608e+01  true
        1345  -6.955324e+04  -8.342440e+04  8.008987e+03  5.862175e+03  0.000000e+00  0.000000e+00  1.585379e+01  true
        1346  -6.960956e+04  -8.352420e+04  8.015237e+03  5.899409e+03  0.000000e+00  0.000000e+00  -6.667064e+00  true
        1347  -6.958348e+04  -8.330608e+04  7.987223e+03  5.735377e+03  0.000000e+00  0.000000e+00  -1.589032e+01  true
        1348  -6.975520e+04  -8.363029e+04  8.122926e+03  5.752165e+03  0.000000e+00  0.000000e+00  -3.900922e+01  true
        1349  -6.952078e+04  -8.328035e+04  8.096936e+03  5.662631e+03  0.000000e+00  0.000000e+00  -3.606239e+01  true
        1350  -6.953296e+04  -8.315242e+04  7.954302e+03  5.665157e+03  0.000000e+00  0.000000e+00  -2.958182e+01  true
        1351  -6.962064e+04  -8.318136e+04  7.896524e+03  5.664195e+03  0.000000e+00  0.000000e+00  -2.201604e+01  true
        1352  -6.930702e+04  -8.321921e+04  8.068151e+03  5.844035e+03  0.000000e+00  0.000000e+00  1.404900e+00  true
        1353  -6.951216e+04  -8.345260e+04  8.065847e+03  5.874590e+03  0.000000e+00  0.000000e+00  8.931071e+00  true
        1354  -6.928923e+04  -8.318926e+04  8.172441e+03  5.727592e+03  0.000000e+00  0.000000e+00  2.928259e+01  true
        1355  -6.942479e+04  -8.338381e+04  8.045224e+03  5.913801e+03  0.000000e+00  0.000000e+00  3.328140e+01  true
        1356  -6.944345e+04  -8.358562e+04  8.156098e+03  5.986072e+03  0.000000e+00  0.000000e+00  3.095095e+01  true
        1357  -6.930533e+04  -8.333157e+04  8.132113e+03  5.894131e+03  0.000000e+00  0.000000e+00  3.587940e+01  true
        1358  -6.920997e+04  -8.323322e+04  8.038468e+03  5.984787e+03  0.000000e+00  0.000000e+00  3.118979e+01  true
        1359  -6.921917e+04  -8.328624e+04  8.031989e+03  6.035079e+03  0.000000e+00  0.000000e+00  3.501734e+01  true
        1360  -6.917469e+04  -8.329742e+04  8.174784e+03  5.947938e+03  0.000000e+00  0.000000e+00  3.680310e+01  true
        1361  -6.920297e+04  -8.331057e+04  8.286130e+03  5.821472e+03  0.000000e+00  0.000000e+00  2.685841e+01  true
        1362  -6.925846e+04  -8.330256e+04  8.299766e+03  5.744330e+03  0.000000e+00  0.000000e+00  2.973225e+01  true
        1363  -6.933670e+04  -8.353407e+04  8.385450e+03  5.811920e+03  0.000000e+00  0.000000e+00  1.407407e+01  true
        1364  -6.956316e+04  -8.368176e+04  8.278082e+03  5.840524e+03  0.000000e+00  0.000000e+00  -1.201404e+00  true
        1365  -6.968392e+04  -8.363600e+04  8.047527e+03  5.904557e+03  0.000000e+00  0.000000e+00  -2.878046e+01  true
        1366  -6.971181e+04  -8.364147e+04  8.195288e+03  5.734372e+03  0.000000e+00  0.000000e+00  -5.598418e+01  true
        1367  -6.973561e+04  -8.359743e+04  8.222212e+03  5.639606e+03  0.000000e+00  0.000000e+00  -7.202531e+01  false
        1368  -6.967376e+04  -8.343093e+04  8.117227e+03  5.639942e+03  0.000000e+00  0.000000e+00  -7.311981e+01  false
        1369  -6.972055e+04  -8.349432e+04  8.237293e+03  5.536471e+03  0.000000e+00  0.000000e+00  -7.175825e+01  false
        1370  -6.968189e+04  -8.334872e+04  8.048395e+03  5.618435e+03  0.000000e+00  0.000000e+00  -5.924561e+01  true
        1371  -6.965159e+04  -8.333979e+04  7.935162e+03  5.753034e+03  0.000000e+00  0.000000e+00  -4.081727e+01  true
        1372  -6.939710e+04  -8.318552e+04  8.137658e+03  5.650763e+03  0.000000e+00  0.000000e+00  -6.769297e+00  true
        1373  -6.936173e+04  -8.316814e+04  8.176605e+03  5.629799e+03  0.000000e+00  0.000000e+00  2.567253e+01  true
        1374  -6.924482e+04  -8.277046e+04  8.075736e+03  5.449905e+03  0.000000e+00  0.000000e+00  4.969733e+01  true
        1375  -6.924381e+04  -8.317643e+04  8.265638e+03  5.666988e+03  0.000000e+00  0.000000e+00  6.186861e+01  true
        1376  -6.940732e+04  -8.312563e+04  8.209793e+03  5.508516e+03  0.000000e+00  0.000000e+00  5.792655e+01  true
        1377  -6.943056e+04  -8.336507e+04  8.260806e+03  5.673696e+03  0.000000e+00  0.000000e+00  4.743925e+01  true
        1378  -6.933628e+04  -8.346233e+04  8.318668e+03  5.807375e+03  0.000000e+00  0.000000e+00  4.252043e+01  true
        1379  -6.949505e+04  -8.367621e+04  8.420672e+03  5.760495e+03  0.000000e+00  0.000000e+00  2.173159e+01  true
        1380  -6.959913e+04  -8.354804e+04  8.278279e+03  5.670634e+03  0.000000e+00  0.000000e+00  -4.890524e+00  true
        1381  -6.983817e+04  -8.378309e+04  8.167869e+03  5.777055e+03  0.000000e+00  0.000000e+00  -4.353414e+01  true
        1382  -6.963795e+04  -8.375227e+04  8.424296e+03  5.690026e+03  0.000000e+00  0.000000e+00  -5.202932e+01  true
        1383  -6.944074e+04  -8.331593e+04  8.396594e+03  5.478599e+03  0.000000e+00  0.000000e+00  -4.449038e+01  true
        1384  -6.964052e+04  -8.335891e+04  8.246713e+03  5.471673e+03  0.000000e+00  0.000000e+00  -3.909708e+01  true
        1385  -6.965013e+04  -8.348516e+04  8.134087e+03  5.700944e+03  0.000000e+00  0.000000e+00  -2.936343e+01  true
        1386  -6.948021e+04  -8.351392e+04  8.338276e+03  5.695429e+03  0.000000e+00  0.000000e+00  -1.633764e+01  true
        1387  -6.968546e+04  -8.319819e+04  8.006566e+03  5.506162e+03  0.000000e+00  0.000000e+00  -1.517345e+01  true
        1388  -6.951970e+04  -8.311302e+04  8.076500e+03  5.516825e+03  0.000000e+00  0.000000e+00  4.407660e+00  true
        1389  -6.939085e+04  -8.308071e+04  8.100708e+03  5.589147e+03  0.000000e+00  0.000000e+00  2.265563e+01  true
        1390  -6.948733e+04  -8.341216e+04  8.140631e+03  5.784202e+03  0.000000e+00  0.000000e+00  2.743941e+01  true
        1391  -6.937370e+04  -8.343877e+04  8.113781e+03  5.951287e+03  0.000000e+00  0.000000e+00  2.113021e+01  true
        1392  -6.939506e+04  -8.350994e+04  8.202849e+03  5.912028e+03  0.000000e+00  0.000000e+00  2.137383e+01  true
        1393  -6.930701e+04  -8.326019e+04  8.223533e+03  5.729653e+03  0.000000e+00  0.000000e+00  3.662368e+01  true
        1394  -6.932099e+04  -8.312984e+04  8.081773e+03  5.727079e+03  0.000000e+00  0.000000e+00  3.617111e+01  true
        1395  -6.928439e+04  -8.319706e+04  8.118565e+03  5.794105e+03  0.000000e+00  0.000000e+00  3.320112e+01  true
        1396  -6.928516e+04  -8.330575e+04  8.250304e+03  5.770284e+03  0.000000e+00  0.000000e+00  3.708388e+01  true
        1397  -6.932612e+04  -8.330807e+04  8.218438e+03  5.763517e+03  0.000000e+00  0.000000e+00  2.268476e+01  true
        1398  -6.944383e+04  -8.333373e+04  8.231981e+03  5.657918e+03  0.000000e+00  0.000000e+00  8.560282e+00  true
        1399  -6.940884e+04  -8.347855e+04  8.356415e+03  5.713295e+03  0.000000e+00  0.000000e+00  4.014625e+00  true
        1400  -6.942135e+04  -8.323289e+04  8.201410e+03  5.610125e+03  0.000000e+00  0.000000e+00  -7.427781e+00  true
        1401  -6.953771e+04  -8.332026e+04  8.226259e+03  5.556289e+03  0.000000e+00  0.000000e+00  -1.844123e+01  true
        1402  -6.966420e+04  -8.341655e+04  8.094866e+03  5.657487e+03  0.000000e+00  0.000000e+00  -3.579015e+01  true
        1403  -6.960628e+04  -8.353986e+04  8.240453e+03  5.693127e+03  0.000000e+00  0.000000e+00  -4.084744e+01  true
        1404  -6.969066e+04  -8.341413e+04  8.042036e+03  5.681442e+03  0.000000e+00  0.000000e+00  -4.781120e+01  true
        1405  -6.984577e+04  -8.358791e+04  8.027007e+03  5.715132e+03  0.000000e+00  0.000000e+00  -5.631529e+01  true
        1406  -6.976424e+04  -8.357933e+04  8.050970e+03  5.764123e+03  0.000000e+00  0.000000e+00  -5.361857e+01  true
        1407  -6.960159e+04  -8.377710e+04  8.284229e+03  5.891282e+03  0.000000e+00  0.000000e+00  -3.897361e+01  true
        1408  -6.964735e+04  -8.358759e+04  8.105658e+03  5.834578e+03  0.000000e+00  0.000000e+00  -3.133328e+01  true
        1409  -6.972752e+04  -8.341344e+04  7.879820e+03  5.806103e+03  0.000000e+00  0.000000e+00  -2.326578e+01  true
        1410  -6.960352e+04  -8.352887e+04  8.047188e+03  5.878157e+03  0.000000e+00  0.000000e+00  -5.406804e+00  true
        1411  -6.956232e+04  -8.330262e+04  8.055062e+03  5.685244e+03  0.000000e+00  0.000000e+00  9.150703e+00  true
        1412  -6.950709e+04  -8.334162e+04  8.213788e+03  5.620736e+03  0.000000e+00  0.000000e+00  1.858616e+01  true
        1413  -6.922856e+04  -8.336021e+04  8.303257e+03  5.828390e+03  0.000000e+00  0.000000e+00  4.517107e+01  true
        1414  -6.933133e+04  -8.316187e+04  8.089704e+03  5.740836e+03  0.000000e+00  0.000000e+00  5.594716e+01  true
        1415  -6.946280e+04  -8.339389e+04  8.203322e+03  5.727772e+03  0.000000e+00  0.000000e+00  4.485556e+01  true
        1416  -6.967370e+04  -8.312930e+04  8.040809e+03  5.414796e+03  0.000000e+00  0.000000e+00  2.305395e+01  true
        1417  -6.984096e+04  -8.319972e+04  7.850017e+03  5.508745e+03  0.000000e+00  0.000000e+00  1.875077e+00  true
